id,name,artist_id,year,popularity,release_date,energy,danceability,instrumentalness,loudness,tempo,valence,energy_category,tempo_category,danceability_category,valence_category,danceability_valence_interaction,loudness_scaled,loudness_category,instrumentalness_category,custom_score
0WbMK4wrZ1wFSty9F7FCgu,"Good Luck, Babe!",7GlBOeep6PqTfFi59PTUUN,2024,96,2024-04-05,0.582,0.7,0.0,-5.96,116.712,0.785,Medium,Medium,High,Happy,0.5495,0.6692142168138311,High,None,0.6855928433627662
6AI3ezQ4o3HUoP6Dhudph3,Not Like Us,2YZyLoL8N0Wb9xBt1NhZWg,2024,96,2024-05-04,0.472,0.898,0.0,-7.001,101.061,0.214,Medium,Medium,High,Sad,0.192172,0.5919715070119463,High,None,0.5592943014023892
6dOtVTDdiauQNBQEDOtlAB,BIRDS OF A FEATHER,6qqNVTkY8uBg9cP3Jd7DAH,2024,100,2024-05-17,0.507,0.747,0.0608,-10.171,104.978,0.438,Medium,Medium,High,Neutral,0.327186,0.3567559545893004,Low,Low,0.5317011909178601
7221xIgOnuakPdLqT0F3nP,I Had Some Help (Feat. Morgan Wallen),246dkjvS1zLTtiykXe5h60,2024,94,2024-05-10,0.855,0.638,0.0,-4.86,127.986,0.731,High,Medium,Medium,Happy,0.466378,0.7508347555093864,Very High,None,0.7380669511018773
5N3hjp1WNayUPZrA8kJmJP,Please Please Please,74KM79TiuVKeVCqs8QtB0B,2024,97,2024-06-06,0.586,0.669,0.0,-6.073,107.071,0.579,Medium,Medium,Medium,Neutral,0.387351,0.6608295614751057,High,None,0.6241159122950212
2qSkIjg1o9h3YT9RAgYN75,Espresso,74KM79TiuVKeVCqs8QtB0B,2024,98,2024-04-12,0.76,0.701,6.54e-05,-5.478,103.969,0.69,High,Medium,High,Happy,0.4836899999999999,0.7049788528604289,High,Low,0.7137957705720858
5AJ9hqTS2wcFQCELCFRO7A,MILLION DOLLAR BABY,1WaFQSHVGZQJTbf0BdxdNo,2024,94,2024-04-26,0.697,0.852,0.00037,-5.52,138.029,0.919,Medium,Medium,High,Happy,0.782988,0.7018624322920533,High,Low,0.7999724864584106
2FQrifJ1N335Ljm3TjTVVf,A Bar Song (Tipsy),3y2cIKLjiOlp1Np37WiUdH,2024,92,2024-04-12,0.709,0.722,0.0,-4.95,81.012,0.604,High,Slow,High,Happy,0.436088,0.7441567114342955,High,None,0.6936813422868591
4ZJ4vzLQekI0WntDbanNC7,Pink Skies,40ZNYROS4zLfyyBSs2PGe2,2024,88,2024-05-24,0.488,0.525,5.14e-05,-6.909,84.999,0.253,Medium,Slow,Medium,Sad,0.132825,0.5987979520664837,High,Low,0.4625095904132967
7Fzl7QaTu47WyP9R5S5mh5,Lies Lies Lies,4oUHIQIBe0LHzYfvXNW4QM,2024,87,2024-07-05,0.702,0.486,7.54e-05,-5.758,81.053,0.382,High,Slow,Medium,Neutral,0.185652,0.684202715737924,High,Low,0.5536405431475848
5iJKGpnFfvbjZJeAtwXfCj,28,40ZNYROS4zLfyyBSs2PGe2,2024,87,2024-07-04,0.519,0.492,8.47e-05,-6.886,80.868,0.435,Medium,Slow,Medium,Neutral,0.21402,0.600504563330118,High,Low,0.5062009126660236
629DixmZGHc7ILtEntuiWE,LUNCH,6qqNVTkY8uBg9cP3Jd7DAH,2024,93,2024-05-17,0.4,0.893,0.0823,-7.981,124.987,0.945,Low,Medium,High,Happy,0.843885,0.5192550270831788,High,Low,0.7080010054166357
2tudvzsrR56uom6smgOcSf,Like That,1RyvyyTE3xzB2ZywiAwp0i,2024,89,2024-03-22,0.676,0.814,1.28e-05,-4.67,162.012,0.312,Medium,Fast,High,Neutral,0.2539679999999999,0.7649328485568005,Very High,Low,0.6441865697113601
2uqYupMHANxnwgeiXTZXzd,Austin (Boots Stop Workin'),7Ez6lTtSMjMf2YSYpukP1I,2024,91,2024-02-16,0.672,0.756,3.37e-06,-6.743,114.935,0.739,Medium,Medium,High,Happy,0.558684,0.6111152333605402,High,Low,0.701773046672108
3WOhcATHxK2SLNeP5W3v1v,Guess featuring Billie Eilish,25uiPmTg16RbhZWAqwLBy5,2024,91,2024-08-01,0.667,0.776,0.3,-6.622,130.019,0.618,Medium,Medium,High,Happy,0.479568,0.6200934926170514,High,Medium,0.6780686985234103
7tI8dRuH2Yc6RuoTjxo4dU,Who,1oSPZhvZMIrWW5I41kPkkY,2024,94,2024-07-19,0.756,0.66,0.0,-3.743,116.034,0.838,High,Medium,Medium,Happy,0.55308,0.8337167025302368,Very High,None,0.7632433405060474
4w2GLmK2wnioVnb5CPQeex,360,25uiPmTg16RbhZWAqwLBy5,2024,89,2024-06-07,0.62,0.857,0.244,-8.13,120.042,0.796,Medium,Medium,High,Happy,0.682172,0.5081991541144172,High,Low,0.7127398308228834
3Vr3zh0r7ALn8VLqCiRR10,Stargazing,3bO19AOone0ubCsfDXDtYt,2024,93,2024-05-10,0.601,0.635,0.0,-6.129,123.994,0.332,Medium,Medium,Medium,Neutral,0.21082,0.6566743340506048,High,None,0.5550848668101209
6GG4yyk3UATdBfTHVgI8PB,Ain't No Love In Oklahoma (From Twisters: The Album),718COspgdWOnwOFpJHRZHS,2024,85,2024-05-16,0.658,0.487,0.00777,-9.973,142.18,0.282,Medium,Fast,Medium,Sad,0.1373339999999999,0.3714476515545002,Low,Low,0.4553895303109
5fZJQrFKWQLb7FpJXZ1g7K,A Bar Song (Tipsy),3y2cIKLjiOlp1Np37WiUdH,2024,88,2024-05-31,0.706,0.722,0.0,-4.857,80.969,0.599,High,Slow,High,Neutral,0.432478,0.7510573569785561,Very High,None,0.6930614713957113
19RybK6XDbAVpcdxSbZL1o,Apple,25uiPmTg16RbhZWAqwLBy5,2024,89,2024-06-07,0.957,0.804,0.0174,-5.452,126.035,0.962,High,Medium,High,Happy,0.773448,0.7069080655932329,High,Low,0.8623316131186466
51eSHglvG1RJXtL3qI5trr,Slow It Down,22wbnEMDvgVIAGdFeek6ET,2024,90,2024-04-05,0.583,0.432,0.0,-4.682,181.489,0.544,Medium,Fast,Medium,Neutral,0.235008,0.7640424426801218,Very High,None,0.5641584885360243
3Pbp7cUCx4d3OAkZSCoNvn,Scared To Start,4j96cMcT8GRi11qbvo1cLQ,2024,88,2024-01-12,0.551,0.527,2.75e-06,-11.258,148.035,0.443,Medium,Fast,Medium,Neutral,0.233461,0.276100022260147,Low,Low,0.4618200044520294
7BRD7x5pt8Lqa1eGYC4dzj,CHIHIRO,6qqNVTkY8uBg9cP3Jd7DAH,2024,91,2024-05-17,0.425,0.7,0.879,-12.531,110.015,0.521,Low,Medium,High,Neutral,0.3646999999999999,0.1816427988424723,Very Low,High,0.4828285597684945
0AjmK0Eai4zGrLaJwPvrDp,Too Sweet,2FXC3k01G6Gw61bmprjgqS,2024,83,2024-03-22,0.62,0.741,0.000809,-5.505,117.038,0.934,Medium,Medium,High,Happy,0.692094,0.7029754396379018,High,Low,0.7513950879275804
3QaPy1KgI7nu9FJEQUgn6h,WILDFLOWER,6qqNVTkY8uBg9cP3Jd7DAH,2024,90,2024-05-17,0.247,0.467,0.000271,-12.002,148.101,0.126,Low,Fast,Medium,Sad,0.058842,0.2208948579060622,Very Low,Low,0.2775289715812125
3xkHsmpQCBMytMJNiDf3Ii,Beautiful Things,22wbnEMDvgVIAGdFeek6ET,2024,91,2024-04-05,0.471,0.472,0.0,-5.692,105.029,0.219,Medium,Medium,Medium,Sad,0.103368,0.6890999480596572,High,None,0.4519199896119314
5crxqqibcvoOQQgg4HjAFQ,Guy For That (Feat. Luke Combs),246dkjvS1zLTtiykXe5h60,2024,86,2024-07-26,0.914,0.608,0.0,-4.116,120.01,0.511,High,Medium,Medium,Neutral,0.310688,0.8060399198634711,Very High,None,0.6998579839726942
6jlG8gBPNAgBgoivw2Ig09,DEVIL IS A LIE,1WaFQSHVGZQJTbf0BdxdNo,2024,88,2024-06-14,0.452,0.904,0.0,-7.272,90.026,0.613,Medium,Slow,High,Happy,0.554152,0.5718631742969504,High,None,0.6518226348593901
1bjeWoagtHmUKputLVyDxQ,Saturn,7tYKF4w9nC0nq9CsPZTHyP,2024,89,2024-02-22,0.619,0.411,0.0,-6.834,177.937,0.337,Medium,Fast,Medium,Neutral,0.138507,0.6043629887957261,High,None,0.4831725977591452
0OA00aPt3BV10qeMIs3meW,Big Dawgs,4nVa6XlBFlIkF6msW57PHp,2024,90,2024-07-09,0.745,0.464,0.0,-3.202,180.098,0.262,High,Fast,Medium,Sad,0.121568,0.8738591674705054,Very High,None,0.5657218334941011
6WatFBLVB0x077xWeoVc2k,Si Antes Te Hubiera Conocido,790FomKkXshlbRYZFtlgla,2024,96,2024-06-21,0.668,0.924,0.000594,-6.795,128.027,0.787,Medium,Medium,High,Happy,0.7271880000000001,0.6072568078949322,High,Low,0.7624013615789864
5b3XJ1pjrHO5JtY2PcTjnI,Mamushi (feat. Yuki Chiba),181bsRPaVXVlUKXrxwZfHK,2024,88,2024-06-28,0.531,0.892,0.0,-4.968,81.036,0.209,Medium,Slow,High,Sad,0.1864279999999999,0.7428211026192774,High,None,0.6011642205238554
7iQMm50NNwlUIRWhONZR2k,Wind Up Missin’ You,4sCKpwwEsgReZxjtKFm2A0,2024,83,2024-03-29,0.722,0.572,1.12e-06,-5.818,171.857,0.636,High,Fast,Medium,Happy,0.3637919999999999,0.67975068635453,High,Low,0.647050137270906
2OzhQlSqBEmt7hmkYxfT6m,Fortnight (feat. Post Malone),06HL4z0CvFAxyc27GXpf02,2024,90,2024-04-18,0.386,0.504,1.53e-05,-10.976,192.004,0.281,Low,Fast,Medium,Sad,0.141624,0.2970245603620983,Low,Low,0.3773549120724196
4IadxL6BUymXlh8RCJJu7T,Too Sweet,2FXC3k01G6Gw61bmprjgqS,2024,82,2024-03-22,0.62,0.741,0.000809,-5.505,117.038,0.934,Medium,Medium,High,Happy,0.692094,0.7029754396379018,High,Low,0.7513950879275804
6XjDF6nds4DE2BBbagZol6,Gata Only,7CvTknweLr9feJtRGrpDBy,2024,95,2024-02-02,0.499,0.791,2.41e-05,-8.472,99.986,0.669,Medium,Slow,High,Happy,0.5291790000000001,0.4828225866290718,Low,Low,0.6258645173258144
28drn6tQo95MRvO0jQEo5C,Type Shit,1RyvyyTE3xzB2ZywiAwp0i,2024,87,2024-03-22,0.552,0.64,0.0,-5.679,144.941,0.112,Medium,Fast,Medium,Sad,0.07168,0.6900645544260593,High,None,0.4960129108852119
6WTFHKrnZpwEBLRS10Ylqs,misses,6USv9qhCn6zfxlBQIYJ9qs,2024,86,2024-05-03,0.509,0.578,0.734,-6.229,119.945,0.586,Medium,Medium,Medium,Neutral,0.3387079999999999,0.6492542850782816,High,High,0.5770008570156563
2HYFX63wP3otVIvopRS99Z,Houdini,7dGJo4pcD2V6oG8kP0tJRR,2024,90,2024-05-31,0.887,0.936,1.88e-06,-2.76,127.003,0.889,High,Medium,High,Happy,0.8321040000000001,0.906655783928174,Very High,Low,0.9061311567856348
5uQ7de4EWjb3rkcFxyEOpu,Belong Together,11p2E654TTU8e0nZWBR4AL,2024,91,2024-02-16,0.668,0.646,0.0,-5.203,90.969,0.64,Medium,Slow,Medium,Happy,0.41344,0.7253839875343178,High,None,0.6658767975068636
77DRzu7ERs0TX3roZcre7Q,euphoria,2YZyLoL8N0Wb9xBt1NhZWg,2024,85,2024-04-30,0.643,0.831,0.0,-5.002,139.948,0.142,Medium,Medium,High,Sad,0.1180019999999999,0.7402982859686875,High,None,0.5936096571937375
5ZLL6wYXeqg0k35ZkDRfhZ,Pour Me A Drink (Feat. Blake Shelton),246dkjvS1zLTtiykXe5h60,2024,84,2024-06-21,0.904,0.577,0.0,-3.817,119.033,0.861,High,Medium,Medium,Happy,0.4967969999999999,0.8282258662907176,Very High,None,0.7799951732581435
4Na2HfNSr58chvfX69fy36,one of wun,2hlmm7s2ICUX0LVIhVFlZQ,2024,85,2024-05-10,0.453,0.915,0.000163,-4.589,139.943,0.287,Medium,Medium,High,Sad,0.262605,0.7709430882243824,Very High,Low,0.6136886176448765
4pkb8SbRGeHAvdb87v9rpf,Miles On It,64KEffDW9EtZ1y2vBYgq8T,2024,85,2024-05-03,0.761,0.634,0.0,-4.752,129.963,0.785,High,Medium,Medium,Happy,0.49769,0.7588484083994955,Very High,None,0.7284696816798991
51rfRCiUSvxXlCSCfIztBy,"I Love You, I'm Sorry",4tuJ0bMpJh08umKkEXKUI5,2024,86,2024-06-21,0.406,0.53,0.0,-7.507,115.94,0.338,Low,Medium,Medium,Neutral,0.17914,0.5544260592119908,High,None,0.4558852118423982
4VQO1UdVIecQqB49PlANHz,It's Up (feat. Young Thug & 21 Savage),3TVXtAsR1Inumwj472S9r4,2024,79,2024-08-10,0.719,0.782,0.0,-4.863,139.941,0.304,High,Medium,High,Neutral,0.237728,0.7506121540402166,Very High,None,0.6404724308080434
2hrycoFU1mZw6YPvMcn8yC,KEHLANI,0jPHHnU8GUWEF7rwPE9osY,2024,88,2024-06-24,0.634,0.645,3.78e-06,-3.769,160.017,0.352,Medium,Fast,Medium,Neutral,0.22704,0.8317874897974327,Very High,Low,0.6063574979594865
2GxrNKugF82CnoRFbQfzPf,i like the way you kiss me,0PCCGZ0wGLizHt2KZ7hhA2,2024,91,2024-03-19,0.946,0.599,0.0106,-4.263,151.647,0.747,High,Fast,Medium,Happy,0.447453,0.795132447874156,Very High,Low,0.7619764895748312
22DH8NChecsgPxDjA4pqer,Tough,0VRj0yCOv2FXJNP47XQnx5,2024,88,2024-07-03,0.557,0.582,1.87e-05,-7.981,84.989,0.211,Medium,Slow,Medium,Sad,0.122802,0.5192550270831788,High,Low,0.4704510054166357
7iabz12vAuVQYyekFIWJxD,BAND4BAND (feat. Lil Baby),5H4yInM5zmHqpKIoMNAx4r,2024,89,2024-05-23,0.764,0.882,0.0,-5.241,140.113,0.886,High,Fast,High,Happy,0.781452,0.722564368924835,High,None,0.8216128737849671
6tNQ70jh4OwmPGpYy6R2o9,Beautiful Things,22wbnEMDvgVIAGdFeek6ET,2024,90,2024-01-18,0.471,0.472,0.0,-5.692,105.029,0.219,Medium,Medium,Medium,Sad,0.103368,0.6890999480596572,High,None,0.4519199896119314
4q5YezDOIPcoLr8R81x9qy,I Can Do It With a Broken Heart,06HL4z0CvFAxyc27GXpf02,2024,87,2024-04-18,0.751,0.701,0.0,-8.39,129.994,0.22,High,Medium,High,Sad,0.15422,0.4889070267863767,Low,None,0.5508314053572754
0y5Ex8oQ8zCH5TQxHUy1Eo,you look like you love me (feat. Riley Green),6BRxQ8cD3eqnrVj6WKDok8,2024,83,2024-06-21,0.675,0.663,0.0,-5.851,128.942,0.455,Medium,Medium,Medium,Neutral,0.301665,0.6773020701936634,High,None,0.6168604140387327
2bl81llf715VEEbAx03yvB,Close To You,4tuJ0bMpJh08umKkEXKUI5,2024,85,2024-06-21,0.727,0.59,6.48e-05,-7.955,121.966,0.356,High,Medium,Medium,Neutral,0.2100399999999999,0.5211842398159828,High,Low,0.5519868479631965
52eIcoLUM25zbQupAZYoFh,redrum,1URnnhqYAYcrqrcwql10ft,2024,85,2024-01-12,0.733,0.625,0.000983,-8.757,172.09,0.244,High,Fast,Medium,Sad,0.1525,0.4616754470579506,Low,Low,0.5240850894115902
57wp7VFnV8X0pSVnYArGeJ,Whatever She Wants,2EMAnMvWE2eb56ToJVfCWs,2024,82,2024-02-13,0.512,0.803,0.0,-6.871,96.02,0.435,Medium,Slow,High,Neutral,0.349305,0.6016175706759664,High,None,0.5979735141351933
1HBv0BqHfm6sMsAUg5H3Yo,Blue Green Red,3TVXtAsR1Inumwj472S9r4,2024,76,2024-08-10,0.678,0.762,0.0013,-4.921,129.985,0.83,Medium,Medium,High,Happy,0.63246,0.7463085256362693,High,Low,0.7548617051272539
51ZQ1vr10ffzbwIjDCwqm4,we can't be friends (wait for your love),66CXWjxzNUsdJxJ2JdwvnR,2024,89,2024-03-08,0.646,0.645,3.04e-05,-8.334,115.842,0.295,Medium,Medium,Medium,Sad,0.190275,0.4930622542108779,Low,Low,0.5273624508421756
6fPan2saHdFaIHuTSatORv,L’AMOUR DE MA VIE,6qqNVTkY8uBg9cP3Jd7DAH,2024,87,2024-05-17,0.392,0.467,0.0174,-9.355,145.104,0.313,Low,Fast,Medium,Neutral,0.146171,0.4173035542034577,Low,Low,0.3998107108406916
3c9EsIo34kil8Oj1reaozB,American Nights,40ZNYROS4zLfyyBSs2PGe2,2024,80,2024-07-04,0.678,0.57,9.92e-06,-5.629,137.581,0.358,Medium,Medium,Medium,Neutral,0.2040599999999999,0.6937745789122209,High,Low,0.5687549157824443
57lsYy0OZLNb5OQ7fEa3Hs,Did It First (with Central Cee),3LZZPxNDGDFVSIPqf4JuEf,2024,87,2024-07-11,0.574,0.635,0.0,-7.453,153.938,0.592,Medium,Fast,Medium,Neutral,0.37592,0.5584328856570454,High,None,0.593686577131409
6NjWCIYu1W8xa3HIvcIhd4,Nasty,0NIIxcxNHmOoyBx03SfTCD,2024,85,2024-04-12,0.411,0.931,5.26e-06,-8.433,100.002,0.515,Low,Medium,High,Neutral,0.479465,0.4857164057282779,Low,Low,0.6079432811456557
2mWfVxEo4xZYDaz0v7hYrN,Juna,3l0CmX0FuQjFxr8SK7Vqag,2024,82,2024-07-12,0.714,0.606,0.098,-6.244,141.512,0.448,High,Fast,Medium,Neutral,0.271488,0.6481412777324331,High,Low,0.6019282555464865
1C84d9abZVKWHT2YYpoean,Si No Quieres No,0pePYDrJGk8gqMRbXrLJC8,2024,88,2024-03-10,0.786,0.786,2.12e-06,-6.372,100.123,0.611,High,Medium,High,Happy,0.480246,0.6386436150478594,High,Low,0.7127787230095719
2prqm9sPLj10B4Wg0wE5x9,BLUE,6qqNVTkY8uBg9cP3Jd7DAH,2024,87,2024-05-17,0.337,0.349,0.172,-10.671,142.01,0.0365,Low,Fast,Low,Sad,0.0127384999999999,0.3196557097276843,Low,Low,0.2620061419455368
73KAidtqbDftZjy8AD0H04,High Road (feat. Jessie Murph),1Tie3AZgLQZqYEp8Fv4zOZ,2024,80,2024-06-07,0.743,0.614,0.0,-5.046,138.077,0.623,High,Medium,Medium,Happy,0.382522,0.7370334644208651,High,None,0.6731066928841731
1b8Uy52q8fZUBTlRkoXoT5,Housekeeping Knows (feat. Latto),3TVXtAsR1Inumwj472S9r4,2024,72,2024-08-10,0.735,0.783,0.0,-5.78,76.964,0.319,High,Slow,High,Neutral,0.249777,0.6825703049640128,High,None,0.6349140609928026
7z3PblAN3dH1JMewiRydkZ,GIRLS,2tIP7SsRs7vjIcLrU85W8J,2024,84,2024-06-28,0.734,0.731,1.67e-06,-3.145,101.008,0.797,High,Medium,High,Happy,0.582607,0.8780885953847296,Very High,Low,0.7776677190769459
3Rfre3qkrhwdZZ7dyznwbN,Lonely Road (with Jelly Roll),6TIYQ3jFPwQSRmorSezPxX,2024,81,2024-07-26,0.679,0.549,0.0,-5.501,100.214,0.235,Medium,Medium,Medium,Sad,0.129015,0.7032722415967946,High,None,0.5338544483193589
5h68SoVFGleijCtjEja3xG,365,25uiPmTg16RbhZWAqwLBy5,2024,84,2024-06-07,0.856,0.761,0.503,-5.121,127.111,0.729,High,Medium,High,Happy,0.554769,0.7314684276916228,High,Medium,0.7708436855383246
32lSgbCqRcIOyUSnfuUZEQ,Who,1oSPZhvZMIrWW5I41kPkkY,2024,89,2024-07-23,0.757,0.66,0.0,-3.743,116.034,0.838,High,Medium,Medium,Happy,0.55308,0.8337167025302368,Very High,None,0.7634933405060473
4oPLjuY1WgGTL0Ja1doDOn,Magic Johnson,23hzc59PkIUau13dqXx5Ef,2024,80,2024-06-07,0.689,0.911,0.0,-6.176,140.034,0.546,Medium,Fast,High,Neutral,0.497406,0.6531869110336128,High,None,0.7126873822067226
1yqdD2ScjkqvaNBUzPQ4vR,Who,1oSPZhvZMIrWW5I41kPkkY,2024,88,2024-07-23,0.757,0.66,0.0,-3.743,116.034,0.838,High,Medium,Medium,Happy,0.55308,0.8337167025302368,Very High,None,0.7634933405060473
6TGd66r0nlPaYm3KIoI7ET,THE GREATEST,6qqNVTkY8uBg9cP3Jd7DAH,2024,85,2024-05-17,0.192,0.407,3.33e-06,-10.99,128.173,0.159,Low,Medium,Medium,Sad,0.0647129999999999,0.2959857535059731,Low,Low,0.2690471507011946
5wPnPIZS8wr4lPNLz4qvHK,Who,1oSPZhvZMIrWW5I41kPkkY,2024,88,2024-07-23,0.757,0.66,0.0,-3.743,116.034,0.838,High,Medium,Medium,Happy,0.55308,0.8337167025302368,Very High,None,0.7634933405060473
1vj47xD8v9wIhQrmQY2Dkv,Better Days (feat. John Mayer),40ZNYROS4zLfyyBSs2PGe2,2024,79,2024-07-04,0.564,0.562,0.0,-6.946,82.685,0.314,Medium,Slow,Medium,Neutral,0.176468,0.5960525339467241,High,None,0.5073105067893449
5Uptvz6j1sjDKxidAcnH2L,SI NO ES CONTIGO,1Yj5Xey7kTwvZla8sqdsdE,2024,89,2024-05-23,0.626,0.763,0.225,-5.637,100.02,0.78,Medium,Medium,High,Happy,0.59514,0.6931809749944351,High,Low,0.719036194998887
0Lmbke3KNVFXtoH2mMSHCw,the boy is mine,66CXWjxzNUsdJxJ2JdwvnR,2024,86,2024-03-08,0.63,0.795,0.0,-5.854,97.998,0.447,Medium,Slow,High,Neutral,0.355365,0.6770794687244936,High,None,0.6431658937448987
